disfluency_type,audio_segment_url,start_time (s),end_time (s),transcription_snippet,recording_id,evidence,notes
hesitation,data_q2_disfluency/clips/319431_seg74.wav,911.75,912.26,जी,319431,जी,
filler,data_q2_disfluency/clips/319431_seg75.wav,914.33,919.28,हां हम् आने वाली चुनौतियों का इंतजार करना,319431,हां,
hesitation,data_q2_disfluency/clips/319431_seg77.wav,944.99,945.62,जी,319431,जी,
filler,data_q2_disfluency/clips/319431_seg78.wav,949.43,949.91,हम्म,319431,हम्म,
filler,data_q2_disfluency/clips/319431_seg79.wav,956.21,971.06,"जी हा जी अ जो भी हमारे साथ होता है, उससे हमें कुछ ना कुछ सीख तो मिलती है जी जिसके वजह से हम आगे के लिए तैयारी करते है और पिछली बार से भी",319431,अ,
filler,data_q2_disfluency/clips/319431_seg80.wav,971.06,978.14,अच्छा बनने की कोशिश करते हैं जी हाँ जी ।,319431,हाँ,
filler,data_q2_disfluency/clips/319431_seg80.wav,971.06,978.14,अच्छा बनने की कोशिश करते हैं जी हाँ जी ।,319431,अच्छा,
filler,data_q2_disfluency/clips/319431_seg81.wav,983.3,984.77,जी हूं,319431,हूं,
hesitation,data_q2_disfluency/clips/319431_seg81.wav,983.3,984.77,जी हूं,319431,जी हूं,
hesitation,data_q2_disfluency/clips/319431_seg82.wav,989.3,989.9,जी,319431,जी,
filler,data_q2_disfluency/clips/319431_seg83.wav,992.0,999.77,"हाँ, जी तो अभी आप अ जॉब पर हो नौकरी करते हो",319431,हाँ,
filler,data_q2_disfluency/clips/319431_seg83.wav,992.0,999.77,"हाँ, जी तो अभी आप अ जॉब पर हो नौकरी करते हो",319431,अ,
filler,data_q2_disfluency/clips/319431_seg84.wav,1004.15,1004.78,अच्छा,319431,अच्छा,
filler,data_q2_disfluency/clips/319431_seg85.wav,1008.17,1023.05,"जी, हू अच्छा अच्छा, जी, अ नहीं, मैं अभी घर पे ही हु कुछ बिजनेस का सोच रही हू",319431,अ,
filler,data_q2_disfluency/clips/319431_seg86.wav,1023.59,1037.27,हां कुछ बिज़नेस मतलब अ नोकरी तो वही एक के हाथ के नीचे रह के करना थोड़ा प्रेशर ज्यादा लेना,319431,हां,
filler,data_q2_disfluency/clips/319431_seg86.wav,1023.59,1037.27,हां कुछ बिज़नेस मतलब अ नोकरी तो वही एक के हाथ के नीचे रह के करना थोड़ा प्रेशर ज्यादा लेना,319431,अ,
filler,data_q2_disfluency/clips/319431_seg87.wav,1037.39,1052.03,ये मेरे हेल्थ के हिसाब से थोड़ा सही नहीं लग रहा तो बिजनेस का सोच रही हूं अभी तक तो कुछ कुछ मतलब अह कौन सा बिजनेस या अभी सोचा नहीं है पर,319431,हूं,
filler,data_q2_disfluency/clips/319431_seg87.wav,1037.39,1052.03,ये मेरे हेल्थ के हिसाब से थोड़ा सही नहीं लग रहा तो बिजनेस का सोच रही हूं अभी तक तो कुछ कुछ मतलब अह कौन सा बिजनेस या अभी सोचा नहीं है पर,319431,ये,
repetition,data_q2_disfluency/clips/319431_seg87.wav,1037.39,1052.03,ये मेरे हेल्थ के हिसाब से थोड़ा सही नहीं लग रहा तो बिजनेस का सोच रही हूं अभी तक तो कुछ कुछ मतलब अह कौन सा बिजनेस या अभी सोचा नहीं है पर,319431,कुछ (x2),
repetition,data_q2_disfluency/clips/319431_seg88.wav,1052.39,1063.13,करूंगी तो आगे जाके बिजनेस ही करूंगी जी जी जी,319431,जी (x3),
filler,data_q2_disfluency/clips/319431_seg89.wav,1073.54,1077.41,हां हा जी जी हम्म,319431,हां,
filler,data_q2_disfluency/clips/319431_seg89.wav,1073.54,1077.41,हां हा जी जी हम्म,319431,हम्म,
repetition,data_q2_disfluency/clips/319431_seg89.wav,1073.54,1077.41,हां हा जी जी हम्म,319431,जी (x2),
filler,data_q2_disfluency/clips/319431_seg90.wav,1090.31,1090.76,अच्छा।,319431,अच्छा,
filler,data_q2_disfluency/clips/319431_seg91.wav,1093.76,1099.97,अच्छा,319431,अच्छा,
hesitation,data_q2_disfluency/clips/319431_seg92.wav,1102.22,1102.91,जी,319431,जी,
hesitation,data_q2_disfluency/clips/319431_seg93.wav,1107.53,1107.89,जी,319431,जी,
filler,data_q2_disfluency/clips/319431_seg94.wav,1110.77,1111.55,हूं,319431,हूं,
hesitation,data_q2_disfluency/clips/319431_seg94.wav,1110.77,1111.55,हूं,319431,हूं,
repetition,data_q2_disfluency/clips/319431_seg95.wav,1113.71,1114.61,जी जी ।,319431,जी (x2),
filler,data_q2_disfluency/clips/319431_seg96.wav,1116.8,1131.68,हा सही कहा और प्रेशर भी नहीं होता है और अपने लिए फ्लेक्सीबल टाइमिंग्स मतलब कभी भी किसी की इजाजत लेके करने का कुछ भी नहीं रहता है इसमें जी,319431,हा,
repetition,data_q2_disfluency/clips/319431_seg97.wav,1131.77,1140.56,बहुत अच्छा लगा आपसे बात करके और बहुत कुछ जानने को भी मिला आपसे जी जी धन्यवाद,319431,जी (x2),
filler,data_q2_disfluency/clips/330457_seg0.wav,0.05,2.45,अच्छा अच्छा,330457,अच्छा,
filler,data_q2_disfluency/clips/330457_seg0.wav,0.05,2.45,अच्छा अच्छा,330457,अच्छा,
repetition,data_q2_disfluency/clips/330457_seg0.wav,0.05,2.45,अच्छा अच्छा,330457,अच्छा (x2),
filler,data_q2_disfluency/clips/330457_seg2.wav,19.25,32.96,"तो मैने पूछा था कि ये चीजें ,मतलब यहां मतलब इन चीजों पे यहां काम होता है मतलब जो चीजें मे को आती थी वे सिख लिया जो मुझे सीखने थी तो अब तब उन्होंने एग्री किया था कि हां ये सिखाते हैं।",330457,हां,
